N_Ser,N_Par,Irradiation,Temperature,Current,Voltage,Label
9,10,110,25,6.464309173,222.9409452,3
9,10,110,35,6.486563888,213.678,3
9,10,110,45,6.50691569,204.42,3
9,10,110,55,6.523649325,195.21,3
9,10,110,65,6.537805766,186,3
9,10,110,75,6.547626484,176.82,3
9,10,110,85,6.551925504,167.6702624,3
9,10,210,5,12.23292056,247.4938128,3
9,10,210,15,12.28296461,238.44,3
9,10,210,25,12.3308436,229.38,3
9,10,210,35,12.3744218,220.35,3
9,10,210,45,12.41324838,211.35,3
9,10,210,55,12.44637967,202.3853361,3
9,10,210,65,12.47200296,193.47,3
9,10,210,75,12.49164646,184.56,3
9,10,210,85,12.50196054,175.68,3
9,10,310,5,18.03652742,251.04,3
9,10,310,15,18.11090964,242.13,3
9,10,310,25,18.17951903,233.25,3
9,10,310,35,18.24201823,224.39196,3
9,10,310,45,18.29591946,215.593,3
9,10,310,55,18.3433915,206.805,3
9,10,310,65,18.3809784,198.06,3
9,10,310,75,18.40795442,189.345,3
9,10,310,85,18.42186541,180.66,3
9,10,410,5,23.82561685,253.53,3
9,10,410,15,23.92029345,244.77,3
9,10,410,25,24.00734535,236.04,3
9,10,410,35,24.08460996,227.355,3
9,10,410,45,24.1526696,218.7012,3
9,10,410,55,24.21090614,210.075,3
9,10,410,65,24.25567999,201.495,3
9,10,410,75,24.28709618,192.9417,3
9,10,410,85,24.30082164,184.425,3
9,10,510,5,29.5927874,255.51,3
9,10,510,15,29.70578214,246.879,3
9,10,510,25,29.80968364,238.275,3
9,10,510,35,29.90230991,229.71,3
9,10,510,45,29.98083114,221.1975,3
9,10,510,55,30.04474044,212.73,3
9,10,510,65,30.09498374,204.2876058,3
9,10,510,75,30.13075946,195.859784,3
9,10,510,85,30.13520671,187.53,3
9,10,610,5,35.33983987,257.145,3
9,10,610,15,35.46789855,248.64,3
9,10,610,25,35.58456432,240.165,3
9,10,610,35,35.68677939,231.735,3
9,10,610,45,35.77329456,223.35,3
9,10,610,55,35.84276805,215.0081224,3
9,10,610,65,35.89222337,206.7135,3
9,10,610,75,35.91851988,198.465,3
9,10,610,85,35.92013345,190.245,3
9,10,710,5,41.06258435,258.57,3
9,10,710,15,41.20538844,250.17,3
9,10,710,25,41.33086407,241.82445,3
9,10,710,35,41.44123211,233.5136058,3
9,10,710,45,41.52931512,225.27,3
9,10,710,55,41.59826042,217.065,3
9,10,710,65,41.64131127,208.92,3
9,10,710,75,41.66049666,200.805,3
9,10,710,85,41.65567648,192.6961408,3
9,10,810,5,46.75647803,259.8675269,3
9,10,810,15,46.90963177,251.58,3
9,10,810,25,47.04629725,243.33,3
9,10,810,35,47.15493749,235.17,3
9,10,810,45,47.24552616,227.04,3
9,10,810,55,47.30660845,218.985,3
9,10,810,65,47.34101424,210.9758005,3
9,10,810,75,47.34639865,203.00334,3
9,10,810,85,47.31433985,195.075884,3
9,10,910,5,52.42395325,261.0563748,3
9,10,910,15,52.58352454,252.885,3
9,10,910,25,52.72133049,244.7658334,3
9,10,910,35,52.83236249,236.715,3
9,10,910,45,52.91567763,228.7271006,3
9,10,910,55,52.96544723,220.815,3
9,10,910,65,52.9833743,212.955,3
9,10,910,75,52.96791188,205.1325217,3
9,10,910,85,52.91302423,197.3418808,3
9,10,1010,5,58.06008285,262.185,3
9,10,1010,15,58.21920793,254.145,3
9,10,1010,25,58.35205012,246.165,3
9,10,1010,35,58.46060747,238.23,3
9,10,1010,45,58.53169351,230.385,3
9,10,1010,55,58.5689384,222.602085,3
9,10,1010,65,59.57998361,310.95,3
9,10,1010,75,58.52616085,207.21,3
9,10,1010,85,58.44234367,199.56,3
9,10,1110,5,63.66005407,263.2873317,3
9,10,1110,15,63.81759769,255.3672,3
9,10,1110,25,63.94805312,247.5,3
9,10,1110,35,64.04204271,239.715,3
9,10,1110,45,64.09879585,232.004601,3
9,10,1110,55,64.11007105,224.385,3
9,10,1110,65,64.07942556,216.825,3
9,10,1110,75,64.00960947,209.2918004,3
9,10,1110,85,63.89697419,201.765,3
9,10,10,5,0.5844401541,43.86,3
9,10,10,15,0.5865030407,41.835,3
9,10,10,25,0.5882056115,39.825,3
9,10,10,35,0.5897418704,37.815,3
9,10,10,45,0.5909748095,35.81299531,3
9,10,10,55,0.5919157972,33.81676568,3
9,10,10,65,0.592323676,31.83799531,3
9,10,10,75,0.5925013188,29.85799531,3
9,10,10,85,0.5920988088,27.89299531,3
9,10,110,5,6.443132299,48.345,3
9,10,110,15,6.470010556,46.47,3
9,10,110,25,6.492479621,44.61755977,3
9,10,110,35,6.513519753,42.765,3
9,10,110,45,6.534269432,40.905,3
9,10,110,55,6.548606399,39.075,3
9,10,110,65,6.563684192,37.23,3
9,10,110,75,6.572828011,35.40799531,3
9,10,110,85,6.577434674,33.59826839,3
9,10,210,5,12.29320885,49.53,3
9,10,210,15,12.34169691,47.715,3
9,10,210,25,12.38788591,45.9,3
9,10,210,35,12.42752012,44.1,3
9,10,210,45,12.46442794,42.3,3
9,10,210,55,12.4939476,40.515,3
9,10,210,65,12.52025122,38.73,3
9,10,210,75,12.53821319,36.96,3
9,10,210,85,12.54955236,35.19799531,3
9,10,310,5,18.12854227,50.235,3
9,10,310,15,18.20028027,48.45,3
9,10,310,25,18.26295653,46.68,3
9,10,310,35,18.32192776,44.91,3
9,10,310,45,18.37077229,43.155,3
9,10,310,55,18.41530711,41.4,3
9,10,310,65,18.4485205,39.66,3
9,10,310,75,18.47676077,37.92,3
9,10,310,85,18.49235735,36.195,3
9,10,410,5,23.9436287,50.745,3
9,10,410,15,24.03466655,48.99,3
9,10,410,25,24.12142281,47.235,3
9,10,410,35,24.18795896,45.51,3
9,10,410,45,24.25723337,43.77,3
9,10,410,55,24.30426168,42.06,3
9,10,410,65,24.34494463,40.35,3
9,10,410,75,24.37927975,38.64,3
9,10,410,85,24.38752909,36.96,3
9,10,510,5,29.74443808,51.135,3
9,10,510,15,29.85058099,49.41,3
9,10,510,25,29.95118397,47.685,3
9,10,510,35,30.03646815,45.975,3
9,10,510,45,30.1052945,44.28,3
9,10,510,55,30.16706924,42.585,3
9,10,510,65,30.21076596,40.905,3
9,10,510,75,30.23508012,39.24,3
9,10,510,85,30.23862476,37.59,3
9,10,610,5,35.52047413,51.465,3
9,10,610,15,35.64767342,49.755,3
9,10,610,25,35.74640215,48.075,3
9,10,610,35,35.84891576,46.38,3
9,10,610,45,35.92045155,44.715,3
9,10,610,55,35.98335117,43.05,3
9,10,610,65,36.02465944,41.4,3
9,10,610,75,36.04161221,39.7664805,3
9,10,610,85,36.03675781,38.145,3
9,10,710,5,41.27417202,51.75,3
9,10,710,15,41.40861855,50.07,3
9,10,710,25,41.52252985,48.405,3
9,10,710,35,41.62791549,46.74,3
9,10,710,45,41.71103802,45.09,3
9,10,710,55,41.77050439,43.455,3
9,10,710,65,41.8048637,41.835,3
9,10,710,75,41.81261989,40.23,3
9,10,710,85,41.77602952,38.655,3
9,10,810,5,46.98974715,52.02,3
9,10,810,15,47.14020077,50.355,3
9,10,810,25,47.26778442,48.705,3
9,10,810,35,47.37113379,47.07,3
9,10,810,45,47.44882111,45.45,3
9,10,810,55,47.49937277,43.845,3
9,10,810,65,47.52128507,42.255,3
9,10,810,75,47.51303695,40.68,3
9,10,810,85,47.45492022,39.135,3
9,10,910,5,52.68528717,52.26,3
9,10,910,15,52.83480456,50.625,3
9,10,910,25,52.95814389,49.005,3
9,10,910,35,53.07064635,47.385,3
9,10,910,45,53.13785345,45.795,3
9,10,910,55,53.17446181,44.22,3
9,10,910,65,53.17896395,42.66,3
9,10,910,75,53.14986319,41.115,3
9,10,910,85,53.06560864,39.6,3
9,10,1010,5,58.3525729,52.485,3
9,10,1010,15,58.50092728,50.876136,3
9,10,1010,25,58.62871304,49.275,3
9,10,1010,35,58.71270309,47.7,3
9,10,1010,45,58.76418583,46.14,3
9,10,1010,55,58.80145595,44.58,3
9,10,1010,65,58.76370717,43.065,3
9,10,1010,75,58.70885982,41.55,3
9,10,1010,85,58.59383519,40.065,3
9,10,1110,5,63.97774277,52.71,3
9,10,1110,15,64.12992369,51.12,3
9,10,1110,25,64.23104688,49.56,3
9,10,1110,35,64.3179168,48,3
9,10,1110,45,64.34952773,46.47,3
9,10,1110,55,64.34388854,44.955,3
9,10,1110,65,64.29962233,43.455,3
9,10,1110,75,64.19252053,41.985,3
9,10,1110,85,64.03082374,40.53755977,3
1,1,10,10,0.05781787254,38.40701594,1
1,1,10,15,0.05790603517,37.32701594,1
1,1,10,20,0.05798469218,36.25,1
1,1,10,25,0.05805492047,35.175,1
1,1,10,30,0.05811975685,34.1,1
1,1,10,35,0.05817032397,33.03,1
1,1,10,40,0.05820566541,31.965,1
1,1,10,45,0.05823417163,30.9,1
1,1,10,50,0.05824589168,29.84003985,1
1,1,10,55,0.05825002919,28.78,1
1,1,10,60,0.05823557871,27.72507563,1
1,1,10,65,0.05820181678,26.675,1
1,1,10,70,0.05814688327,25.63,1
1,1,10,75,0.05806883307,24.59025832,1
1,1,10,80,0.05797743401,23.55112426,1
1,1,10,85,0.05785048022,22.52112426,1
1,1,10,90,0.05769883124,21.49503985,1
1,1,20,10,0.115786672,39.71201594,1
1,1,20,15,0.1159871674,38.65,1
1,1,20,20,0.1161669741,37.59201594,1
1,1,20,25,0.116328213,36.53701594,1
1,1,20,30,0.1164698856,35.485,1
1,1,20,35,0.1165942059,34.435,1
1,1,20,40,0.1167074082,33.385,1
1,1,20,45,0.1167912877,32.34,1
1,1,20,50,0.1168438966,31.3,1
1,1,20,55,0.1168824511,30.26,1
1,1,20,60,0.1168867236,29.225,1
1,1,20,65,0.1168751133,28.19,1
1,1,20,70,0.1168275359,27.15961808,1
1,1,20,75,0.1167238628,26.13782636,1
1,1,20,80,0.1166040988,25.115,1
1,1,20,85,0.1164257371,24.1,1
1,1,20,90,0.1161979942,23.09003985,1
1,1,30,10,0.1738086116,40.46701594,1
1,1,30,15,0.1741010536,39.42201594,1
1,1,30,20,0.1743804923,38.37701594,1
1,1,30,25,0.1746561567,37.33,1
1,1,30,30,0.1748995489,36.28701594,1
1,1,30,35,0.1750991797,35.25,1
1,1,30,40,0.1752723352,34.215,1
1,1,30,45,0.1754284469,33.18,1
1,1,30,50,0.1755399485,32.15,1
1,1,30,55,0.1756321366,31.12,1
1,1,30,60,0.1756755361,30.095,1
1,1,30,65,0.1756714868,29.07423751,1
1,1,30,70,0.1756339506,28.055,1
1,1,30,75,0.1755439294,27.04,1
1,1,30,80,0.1754266056,26.025,1
1,1,30,85,0.1751991672,25.02179172,1
1,1,30,90,0.174927194,24.02,1
1,1,40,10,0.2318374275,41.00201594,1
1,1,40,15,0.2322601986,39.96201594,1
1,1,40,20,0.2326673725,38.92201594,1
1,1,40,25,0.2330096844,37.89,1
1,1,40,30,0.2333393092,36.85701594,1
1,1,40,35,0.2336438683,35.825,1
1,1,40,40,0.2339154891,34.795,1
1,1,40,45,0.2341320065,33.77,1
1,1,40,50,0.2343256366,32.745,1
1,1,40,55,0.234459137,31.725,1
1,1,40,60,0.2345285525,30.71,1
1,1,40,65,0.2345691268,29.695,1
1,1,40,70,0.2345391942,28.68503985,1
1,1,40,75,0.2344773867,27.675,1
1,1,40,80,0.2343383641,26.67,1
1,1,40,85,0.2341172589,25.67,1
1,1,40,90,0.2338084814,24.675,1
1,1,50,10,0.289905993,41.41,1
1,1,50,15,0.2904436047,40.37701594,1
1,1,50,20,0.2909400544,39.34701594,1
1,1,50,25,0.291393221,38.32,1
1,1,50,30,0.2918317899,37.29201594,1
1,1,50,35,0.2922242544,36.26701594,1
1,1,50,40,0.2925682034,35.245,1
1,1,50,45,0.2928693492,34.225,1
1,1,50,50,0.293099402,33.21,1
1,1,50,55,0.2932993413,32.195,1
1,1,50,60,0.293468701,31.18,1
1,1,50,65,0.2935098899,30.175,1
1,1,50,70,0.2935132514,29.17,1
1,1,50,75,0.293462258,28.16652933,1
1,1,50,80,0.2932962847,27.17,1
1,1,50,85,0.2930672908,26.175,1
1,1,50,90,0.2927323975,25.185,1
1,1,60,10,0.3479936417,41.74,1
1,1,60,15,0.3486283311,40.715,1
1,1,60,20,0.3492394091,39.69,1
1,1,60,25,0.3498265202,38.665,1
1,1,60,30,0.3503428468,37.645,1
1,1,60,35,0.3508319248,36.625,1
1,1,60,40,0.3512447248,35.60993413,1
1,1,60,45,0.3516445661,34.59310257,1
1,1,60,50,0.3519622113,33.58123116,1
1,1,60,55,0.3521924341,32.57431991,1
1,1,60,60,0.3523849646,31.56740865,1
1,1,60,65,0.3524820156,30.56545755,1
1,1,60,70,0.3525778456,29.56003985,1
1,1,60,75,0.3525048519,28.56503985,1
1,1,60,80,0.3523822702,27.57003985,1
1,1,60,85,0.3521432209,26.58003985,1
1,1,60,90,0.351779879,25.59503985,1
1,1,70,10,0.4060604767,42.02,1
1,1,70,15,0.4068071569,41,1
1,1,70,20,0.407557002,39.97701594,1
1,1,70,25,0.408218291,38.96,1
1,1,70,30,0.4088602171,37.94201594,1
1,1,70,35,0.4094394258,36.92701594,1
1,1,70,40,0.4099526761,35.915,1
1,1,70,45,0.4104078954,34.905,1
1,1,70,50,0.4108268784,33.895,1
1,1,70,55,0.4111467185,32.89,1
1,1,70,60,0.4113634228,31.88981866,1
1,1,70,65,0.411529733,30.89,1
1,1,70,70,0.411583158,29.895,1
1,1,70,75,0.4115849996,28.9,1
1,1,70,80,0.4114814723,27.90860132,1
1,1,70,85,0.4112023892,26.925,1
1,1,70,90,0.4108797399,25.94,1
1,1,80,10,0.4641378465,42.26,1
1,1,80,15,0.4650461861,41.24,1
1,1,80,20,0.4658683388,40.225,1
1,1,80,25,0.466634722,39.21201594,1
1,1,80,30,0.4673922289,38.19701594,1
1,1,80,35,0.4680795159,37.185,1
1,1,80,40,0.4686794384,36.17701594,1
1,1,80,45,0.4692278067,35.17,1
1,1,80,50,0.4696398218,34.17,1
1,1,80,55,0.4700763746,33.165,1
1,1,80,60,0.4703240617,32.17,1
1,1,80,65,0.4705948735,31.17,1
1,1,80,70,0.4706614849,30.18,1
1,1,80,75,0.4706961197,29.18832105,1
1,1,80,80,0.4705332286,28.205,1
1,1,80,85,0.4703309777,27.22,1
1,1,80,90,0.469971901,26.24,1
1,1,90,10,0.5222795906,42.465,1
1,1,90,15,0.5232683675,41.45201594,1
1,1,90,20,0.524210898,40.44,1
1,1,90,25,0.525131442,39.42701594,1
1,1,90,30,0.5259081059,38.42201594,1
1,1,90,35,0.5266719646,37.415,1
1,1,90,40,0.5273663864,36.41,1
1,1,90,45,0.5280183561,35.405,1
1,1,90,50,0.5285505059,34.405,1
1,1,90,55,0.5290345378,33.405,1
1,1,90,60,0.5293881944,32.41,1
1,1,90,65,0.5296031509,31.42,1
1,1,90,70,0.5297575299,30.43,1
1,1,90,75,0.5298272341,29.4412889,1
1,1,90,80,0.5297103351,28.45917841,1
1,1,90,85,0.5294640857,27.48,1
1,1,90,90,0.5290566368,26.505,1
1,1,100,10,0.5803861919,42.65,1
1,1,100,15,0.581468762,41.64201594,1
1,1,100,20,0.5825418627,40.63201594,1
1,1,100,25,0.5835336102,39.625,1
1,1,100,30,0.5844997165,38.61701594,1
1,1,100,35,0.5853793646,37.61201594,1
1,1,100,40,0.5861359121,36.61201594,1
1,1,100,45,0.586877396,35.61,1
1,1,100,50,0.5874528798,34.615,1
1,1,100,55,0.5879736894,33.62,1
1,1,100,60,0.588439012,32.625,1
1,1,100,65,0.5887551764,31.635,1
1,1,100,70,0.5889126696,30.65,1
1,1,100,75,0.5890004424,29.665,1
1,1,100,80,0.5889149533,28.685,1
1,1,100,85,0.5886406813,27.71019517,1
1,1,100,90,0.5882878882,26.735,1
1,1,110,10,0.6384350806,42.82,1
1,1,110,15,0.6396775065,41.81201594,1
1,1,110,20,0.6409121134,40.80201594,1
1,1,110,25,0.6419796445,39.8,1
1,1,110,30,0.6430509252,38.795,1
1,1,110,35,0.6440441744,37.79201594,1
1,1,110,40,0.6448514653,36.79701594,1
1,1,110,45,0.6456689471,35.79841999,1
1,1,110,50,0.6463385351,34.805,1
1,1,110,55,0.6469802918,33.81,1
1,1,110,60,0.6474664072,32.82,1
1,1,110,65,0.647787088,31.835,1
1,1,110,70,0.6480368085,30.85,1
1,1,110,75,0.6481060535,29.87,1
1,1,110,80,0.6480953246,28.89,1
1,1,110,85,0.647887561,27.915,1
1,1,110,90,0.6474378734,26.94633146,1
1,1,120,10,0.6965443825,42.97,1
1,1,120,15,0.6979523141,41.96201594,1
1,1,120,20,0.6992689306,40.95701594,1
1,1,120,25,0.7004897571,39.955,1
1,1,120,30,0.7015911212,38.95701594,1
1,1,120,35,0.702678283,37.95701594,1
1,1,120,40,0.7036200874,36.96201594,1
1,1,120,45,0.7045451663,35.965,1
1,1,120,50,0.7052741096,34.975,1
1,1,120,55,0.7059393917,33.985,1
1,1,120,60,0.7065400804,32.995,1
1,1,120,65,0.7069650443,32.01,1
1,1,120,70,0.7072031815,31.03,1
1,1,120,75,0.7073601452,30.05,1
1,1,120,80,0.7073132621,29.075,1
1,1,120,85,0.7071235528,28.10204733,1
1,1,120,90,0.7066888849,27.13481731,1
1,1,130,10,0.7546866022,43.105,1
1,1,130,15,0.7561747561,42.10201594,1
1,1,130,20,0.757562161,41.10201594,1
1,1,130,25,0.7589002966,40.10201594,1
1,1,130,30,0.7601884501,39.10201594,1
1,1,130,35,0.7613663786,38.105,1
1,1,130,40,0.7624070296,37.11201594,1
1,1,130,45,0.7633247384,36.12201594,1
1,1,130,50,0.7642219678,35.13,1
1,1,130,55,0.7648992946,34.145,1
1,1,130,60,0.7656192572,33.155,1
1,1,130,65,0.766034451,32.175,1
1,1,130,70,0.7663674601,31.195,1
1,1,130,75,0.7664902971,30.22,1
1,1,130,80,0.7665194749,29.24503985,1
1,1,130,85,0.766321384,28.275,1
1,1,130,90,0.7658779562,27.31,1
1,1,140,10,0.8127729664,43.23201594,1
1,1,140,15,0.8143688893,42.23201594,1
1,1,140,20,0.815915177,41.23201594,1
1,1,140,25,0.8174111174,40.23201594,1
1,1,140,30,0.8187518148,39.23701594,1
1,1,140,35,0.8199713415,38.245,1
1,1,140,40,0.821150701,37.25201594,1
1,1,140,45,0.8222011931,36.26201594,1
1,1,140,50,0.8231162288,35.275,1
1,1,140,55,0.824018456,34.28557303,1
1,1,140,60,0.8246333932,33.305,1
1,1,140,65,0.8251515627,32.325,1
1,1,140,70,0.8255855045,31.345,1
1,1,140,75,0.8257983307,30.37,1
1,1,140,80,0.8257759413,29.4,1
1,1,140,85,0.8256482427,28.43,1
1,1,140,90,0.8252638102,27.465,1
1,1,150,10,0.8709429941,43.345,1
1,1,150,15,0.872602548,42.35,1
1,1,150,20,0.8743119468,41.35,1
1,1,150,25,0.875817869,40.35701594,1
1,1,150,30,0.8773088575,39.36201594,1
1,1,150,35,0.8786269875,38.37201594,1
1,1,150,40,0.8798797822,37.38201594,1
1,1,150,45,0.8811150973,36.39,1
1,1,150,50,0.8821113531,35.405,1
1,1,150,55,0.8830325472,34.42,1
1,1,150,60,0.8837456902,33.44,1
1,1,150,65,0.8842377628,32.465,1
1,1,150,70,0.8847758799,31.485,1
1,1,150,75,0.8849371115,30.515,1
1,1,150,80,0.8849919838,29.545,1
1,1,150,85,0.8848392468,28.57822211,1
1,1,150,90,0.8844263642,27.61595224,1
1,1,160,10,0.9290035909,43.455,1
1,1,160,15,0.9308887303,42.45701594,1
1,1,160,20,0.9326530957,41.46201594,1
1,1,160,25,0.9343596473,40.46701594,1
1,1,160,30,0.9358891636,39.47701594,1
1,1,160,35,0.937402102,38.485,1
1,1,160,40,0.9386755958,37.5,1
1,1,160,45,0.9399514839,36.51201594,1
1,1,160,50,0.9409981527,35.53,1
1,1,160,55,0.942045074,34.545,1
1,1,160,60,0.9427337958,33.57,1
1,1,160,65,0.9434721866,32.59,1
1,1,160,70,0.9439736837,31.615,1
1,1,160,75,0.9442234973,30.645,1
1,1,160,80,0.9442253964,29.67937629,1
1,1,160,85,0.9441608762,28.71214627,1
1,1,160,90,0.943806262,27.75,1
1,1,170,10,0.9871154666,43.555,1
1,1,170,15,0.9890993723,42.56,1
1,1,170,20,0.9909771815,41.56701594,1
1,1,170,25,0.9928430211,40.57201594,1
1,1,170,30,0.9945238354,39.58201594,1
1,1,170,35,0.9960608914,38.595,1
1,1,170,40,0.9974726097,37.61,1
1,1,170,45,0.9987534956,36.62701594,1
1,1,170,50,0.999927218,35.645,1
1,1,170,55,1.000960056,34.665,1
1,1,170,60,1.001905781,33.685,1
1,1,170,65,1.00261013,32.71,1
1,1,170,70,1.0030581,31.74,1
1,1,170,75,1.003396621,30.77,1
1,1,170,80,1.003455788,29.805,1
1,1,170,85,1.003353157,28.84111027,1
1,1,170,90,1.003023222,27.88,1
1,1,180,10,1.045308532,43.645,1
1,1,180,15,1.04733848,42.655,1
1,1,180,20,1.049303244,41.665,1
1,1,180,25,1.051201885,40.675,1
1,1,180,30,1.053112618,39.68201594,1
1,1,180,35,1.054742149,38.69701594,1
1,1,180,40,1.056295606,37.71201594,1
1,1,180,45,1.057686068,36.73,1
1,1,180,50,1.058933934,35.75,1
1,1,180,55,1.060094385,34.77,1
1,1,180,60,1.06100946,33.795,1
1,1,180,65,1.061663973,32.825,1
1,1,180,70,1.062375269,31.85,1
1,1,180,75,1.062641403,30.885,1
1,1,180,80,1.062783707,29.92,1
1,1,180,85,1.062616953,28.96,1
1,1,180,90,1.062391351,27.9978841,1
1,1,190,10,1.103361358,43.735,1
1,1,190,15,1.105629536,42.74201594,1
1,1,190,20,1.107756244,41.75201594,1
1,1,190,25,1.109679711,40.76701594,1
1,1,190,30,1.111667768,39.77701594,1
1,1,190,35,1.113357851,38.795,1
1,1,190,40,1.114994522,37.81201594,1
1,1,190,45,1.116610684,36.82701594,1
1,1,190,50,1.117898857,35.85,1
1,1,190,55,1.119028223,34.875,1
1,1,190,60,1.120058411,33.9,1
1,1,190,65,1.120817835,32.93,1
1,1,190,70,1.121465266,31.96,1
1,1,190,75,1.121999128,30.99,1
1,1,190,80,1.122044782,30.03,1
1,1,190,85,1.121978528,29.06927735,1
1,1,190,90,1.121714692,28.11,1
1,1,200,10,1.161478669,43.81701594,1
1,1,200,15,1.163889403,42.825,1
1,1,200,20,1.166123361,41.83701594,1
1,1,200,25,1.168201067,40.85201594,1
1,1,200,30,1.170261569,39.865,1
1,1,200,35,1.172126319,38.88201594,1
1,1,200,40,1.173817021,37.90201594,1
1,1,200,45,1.175419915,36.92201594,1
1,1,200,50,1.176836134,35.945,1
1,1,200,55,1.178086318,34.97007427,1
1,1,200,60,1.179240721,33.995,1
1,1,200,65,1.180112088,33.025,1
1,1,200,70,1.180685581,32.06,1
1,1,200,75,1.181132501,31.095,1
1,1,200,80,1.181451063,30.13,1
1,1,200,85,1.181235125,29.175,1
1,1,200,90,1.180861676,28.22,1
1,1,210,10,1.219575134,43.895,1
1,1,210,15,1.222097698,42.905,1
1,1,210,20,1.224493232,41.91701594,1
1,1,210,25,1.226727462,40.93201594,1
1,1,210,30,1.228792498,39.95,1
1,1,210,35,1.23080478,38.96701594,1
1,1,210,40,1.232637452,37.98701594,1
1,1,210,45,1.234214292,37.01201594,1
1,1,210,50,1.235863094,36.03201594,1
1,1,210,55,1.237139056,35.06,1
1,1,210,60,1.238233481,34.09,1
1,1,210,65,1.239213829,33.12,1
1,1,210,70,1.239885785,32.155,1
1,1,210,75,1.240429075,31.19,1
1,1,210,80,1.24063688,30.23,1
1,1,210,85,1.240699916,29.27,1
1,1,210,90,1.24017875,28.32,1
1,1,220,10,1.277716929,43.96701594,1
1,1,220,15,1.280320344,42.98,1
1,1,220,20,1.282879902,41.99201594,1
1,1,220,25,1.285116571,41.01201594,1
1,1,220,30,1.287427407,40.02701594,1
1,1,220,35,1.289395178,39.05,1
1,1,220,40,1.291470953,38.06701594,1
1,1,220,45,1.293183737,37.09201594,1
1,1,220,50,1.294795547,36.11701594,1
1,1,220,55,1.296195036,35.145,1
1,1,220,60,1.297408151,34.175,1
1,1,220,65,1.298310061,33.21,1
1,1,220,70,1.2990831,32.245,1
1,1,220,75,1.299725469,31.28,1
1,1,220,80,1.299918088,30.32241001,1
1,1,220,85,1.299949186,29.365,1
1,1,220,90,1.299485386,28.415,1
1,1,230,10,1.335863053,44.035,1
1,1,230,15,1.338571681,43.05,1
1,1,230,20,1.341138621,42.06701594,1
1,1,230,25,1.343689755,41.08201594,1
1,1,230,30,1.345993743,40.10201594,1
1,1,230,35,1.348208642,39.12201594,1
1,1,230,40,1.350227742,38.145,1
1,1,230,45,1.352003177,37.17201594,1
1,1,230,50,1.353747565,36.19701594,1
1,1,230,55,1.355273527,35.225,1
1,1,230,60,1.356410437,34.26,1
1,1,230,65,1.357477873,33.29354223,1
1,1,230,70,1.358295508,32.33,1
1,1,230,75,1.359040063,31.365,1
1,1,230,80,1.359203996,30.41,1
1,1,230,85,1.35920467,29.455,1
1,1,230,90,1.358857763,28.5038198,1
1,1,240,10,1.393991178,44.1,1
1,1,240,15,1.396866442,43.115,1
1,1,240,20,1.399497356,42.135,1
1,1,240,25,1.40204047,41.155,1
1,1,240,30,1.404494551,40.175,1
1,1,240,35,1.406785999,39.19701594,1
1,1,240,40,1.408872181,38.22201594,1
1,1,240,45,1.410856027,37.24701594,1
1,1,240,50,1.412736137,36.27201594,1
1,1,240,55,1.414191642,35.305,1
1,1,240,60,1.415645971,34.335,1
1,1,240,65,1.416769374,33.37,1
1,1,240,70,1.417541638,32.41,1
1,1,240,75,1.418240264,31.44836496,1
1,1,240,80,1.418642004,30.49,1
1,1,240,85,1.41848647,29.54,1
1,1,240,90,1.41814758,28.59,1
1,1,250,10,1.45201032,44.165,1
1,1,250,15,1.454983382,43.18201594,1
1,1,250,20,1.457840342,42.2,1
1,1,250,25,1.460646177,41.21701594,1
1,1,250,30,1.463077115,40.24201594,1
1,1,250,35,1.465593919,39.26201594,1
1,1,250,40,1.467712486,38.29,1
1,1,250,45,1.469759424,37.31701594,1
1,1,250,50,1.471576314,36.34701594,1
1,1,250,55,1.473359841,35.375,1
1,1,250,60,1.474728867,34.41,1
1,1,250,65,1.475965412,33.445,1
1,1,250,70,1.476840636,32.485,1
1,1,250,75,1.477566492,31.525,1
1,1,250,80,1.477899598,30.57,1
1,1,250,85,1.477815321,29.62,1
1,1,250,90,1.477542941,28.67003985,1
1,1,260,10,1.510189343,44.22201594,1
